imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
1,<4239D50C.6010202@cornell.edu>,,,,,False,-0.3,False,0.49999999999999784
2,<200503211747.j2LHlYQ30612@smtp-bedford.mitre.org>,,,,,False,0.0,False,0.49999999999999784
3,<42401B26.60503@cs.tcd.ie>,,,,,False,-0.7,False,0.49999999999999784
4,<424996C4.9080605@sparta.com>,,,,,False,0.2,False,0.49999999999999784
5,<424C6044.2070703@sparta.com>,,,,,False,-0.7,False,0.49999999999999784
6,<424D5819.4060609@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
7,<200504011732.j31HWlQ19788@smtp-bedford-dr.mitre.org>,,,,,False,-1.0,False,0.49999999999999784
8,<200504011928.j31JSTL22487@smtp-bedford-dr.mitre.org>,,,,,False,-1.0,False,0.49999999999999784
9,<424DAC47.5060001@cs.berkeley.edu>,,,,,False,-2.0,False,0.49999999999999784
10,<425182F0.9070906@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
11,<200505241854.j4OIsx724035@smtp-bedford-dr.mitre.org>,,,,,False,0.0,False,0.49999999999999784
12,<42944BEF.7090007@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
13,<20050525152006.GA7633@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
14,<20050525152359.GB7633@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
15,<42949AA1.5080108@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
16,<200505251537.j4PFb0N32639@smtp-bedford.mitre.org>,,,,,False,-1.0,False,0.49999999999999784
17,<20050525153739.GA14911@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
18,<42949E57.9000309@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
19,<42949E83.9050000@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
20,<20050525160537.GB21920@grc.nasa.gov>,,,,,False,-1.0,False,0.49999999999999784
21,<20050525163707.GB14911@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
22,<20050525163945.GC14911@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
23,<4294AB20.2000301@jpl.nasa.gov>,,,,,False,0.8,False,0.49999999999999784
24,<4294ABB9.5010009@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
25,<4294AC82.3060705@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
26,<20050525172205.GD14911@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
27,<20050525172526.GF14911@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
28,<200505251831.j4PIVRX27084@smtp-bedford.mitre.org>,,,,,False,-1.0,False,0.49999999999999784
29,<20050526002442.GE28634@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
30,<4295D547.9080808@cs.tcd.ie>,,,,,False,-0.7,False,0.49999999999999784
31,<4295D611.40606@cs.tcd.ie>,,,,,False,-0.7,False,0.49999999999999784
32,<4295D6E6.2010503@cs.tcd.ie>,,,,,False,-0.7,False,0.49999999999999784
33,<4295F1AF.5020607@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
34,<20050526182726.GA4219@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
35,<20050526183109.GA4301@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
36,<20050526184825.GE4301@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
37,<42961ED1.80400@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
38,<200505262126.j4QLQHq01249@a.bbn.com>,,,,,False,-1.0,False,0.49999999999999784
39,<429772BE.6030207@sparta.com>,,,,,False,-0.8,False,0.49999999999999784
40,<20050531172941.GA30682@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
41,<429CA44A.4000405@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
42,<429CA577.8000705@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
43,<200505312004.j4VK49209721@a.bbn.com>,,,,,False,-1.0,False,0.49999999999999784
44,<20050531215551.GB30682@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
45,<429CDF24.9010907@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
46,<14017.62.233.4.129.1117635147.squirrel@webmail.cs.tcd.ie>,,,,,False,-2.0,False,0.49999999999999784
47,<200506011452.j51Eq1W19612@smtp-bedford.mitre.org>,,,,,False,-1.0,False,0.49999999999999784
48,<20050601160110.GF9319@masaka.cs.ohiou.edu>,,,,,False,-1.0,False,0.5406893032241556
49,<20050601160814.GH9319@masaka.cs.ohiou.edu>,,,,,False,-0.0,False,0.49999999999999784
50,<429E4F93.4010502@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
51,<429EF08F.2010108@sparta.com>,,,,,False,-0.8,False,0.49999999999999784
52,<20050604202950.GC14707@masaka.cs.ohiou.edu>,,,,,False,-1.0,False,0.49999999999999784
53,<42A5A4FB.6040607@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
54,<42A5AA42.8050006@cs.tcd.ie>,,,,,False,-0.8,False,0.522237809964356
55,<4253247634.4763442532@jpl.nasa.gov>,,,,,False,-0.8,False,0.6152907348201759
56,<42A9A303.9030103@jpl.nasa.gov>,,,,,False,-0.4,False,0.49999999999999784
57,<Pine.WNT.4.58.0507111443310.3764@SMurphy-laptop.columbia.ads.sparta.com>,,,,,False,-1.0,False,0.49999999999999784
58,<200507112120.j6BLJxp7043466@dwight.CS.Berkeley.EDU>,,,,,False,-2.0,False,0.49999999999999784
59,<528fa01a05071813437046b69c@mail.gmail.com>,,,,,False,0.1,False,0.49999999999999784
60,<433D6F7A.9010603@cs.tcd.ie>,,,,,False,0.3,False,0.49999999999999784
61,<4395CF25.3060108@cs.tcd.ie>,,,,,False,0.5,False,0.49999999999999784
62,<20051206190244.GH3095@pisco.cs.berkeley.edu>,,,,,False,-1.0,False,0.49999999999999784
63,<4395F319.4060405@cs.tcd.ie>,,0.00 () [Hold at 8.00] ,,,False,-0.4,False,0.49999999999999784
64,<43975361.0@jpl.nasa.gov>,,,,,False,1.2,False,0.49999999999999784
65,<8E507634779E22488719233DB3DF9FF09898C7@IMCSRV4.MITRE.ORG>,,,,,False,1.3,False,0.49999999999999784
66,<380141b20604171351p786e210w90b8402d7180c1ba@mail.gmail.com>,,,,,False,0.1,False,0.49999999999999784
67,<4444CB8A.8090608@cs.tcd.ie>,,0.00 () [Hold at 8.00] ,,,False,-0.4,False,0.49999999999999784
68,<380141b20604261339p2648895fj94c98a8902abd2fe@mail.gmail.com>,,,,,False,1.1,False,0.49999999999999784
69,<44C7CCAA.7030209@cs.tcd.ie>,,,,,False,0.5,False,0.49999999999999784
70,<8E507634779E22488719233DB3DF9FF0012295BA@IMCSRV4.MITRE.ORG>,,,,,False,0.3,False,0.49999999999999784
71,<8E507634779E22488719233DB3DF9FF0012295D9@IMCSRV4.MITRE.ORG>,,,,,False,1.3,False,0.49999999999999784
72,<20061117000457.309686795@127.0.0.1>,,,,,False,0.5,False,0.49999999999999784
73,<455DA8F3.9020603@cs.tcd.ie>,,,,,False,0.5,False,0.49999999999999784
74,<455DABC2.6050200@cs.tcd.ie>,,,,,False,0.5,False,0.49999999999999784
75,<8E507634779E22488719233DB3DF9FF0012296CB@IMCSRV4.MITRE.ORG>,,,,,False,0.3,False,0.49999999999999784
76,<455DD032.50009@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
77,<8E507634779E22488719233DB3DF9FF0012296F0@IMCSRV4.MITRE.ORG>,,,,,False,0.3,False,0.49999999999999784
78,<455DD9E9.1050006@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
79,<8E507634779E22488719233DB3DF9FF001229708@IMCSRV4.MITRE.ORG>,,,,,False,0.3,False,0.49999999999999784
80,<455DDDFB.8020402@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
81,<20061117180403.31940@nemo.columbia.sparta.com>,,,,,False,0.5,False,0.49999999999999784
82,<455DFA86.1080802@cs.tcd.ie>,,,,,False,-0.8,False,0.49999999999999784
83,<8E507634779E22488719233DB3DF9FF001229817@IMCSRV4.MITRE.ORG>,,,,,False,0.3,False,0.49999999999999784
