imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
1,<156805193428.28219.3312300483921218372.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
2,<156821276481.13296.3527107384562096523.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
3,<156926859052.17233.9289953739070835084.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
4,<156960216164.12397.233454051742381939.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
5,<156985375436.421.7300777618886349160.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
6,<157056661486.30626.380958380446172912.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
7,<157117866493.27931.6350846452103713647.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
8,<157135028712.30078.5199740040115956884.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
9,<157143578954.3862.8941875981236817857.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
10,<157203816923.2848.7789095754639897970.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
11,<157230031569.16075.10012054407774029822.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
12,<157263136295.32004.4925459918112981336.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
13,<157288122085.16644.11972412784989259535.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
14,<157389335126.6408.2744350562782210163.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
15,<157389468473.6331.17349704228687973593.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.5720890902329775
16,<AAF75396-AA70-407B-A91D-B35F0D8FFF06@ietf.org>,NO,-1.889,,"No, score=-1.889 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, HTML_MESSAGE=0.001, T_KAM_HTML_FONT_INVALID=0.01] autolearn=ham autolearn_force=no",False,-2.0,False,0.49999999999999784
17,<157398421736.20904.4300198080741352838.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
18,<B7C52DEB-B45E-49E5-8F0F-CBDE1D755F1F@xagsolutions.com>,NO,-1.899,,"No, score=-1.899 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, DKIM_SIGNED=0.1, DKIM_VALID=-0.1, HTML_MESSAGE=0.001, RCVD_IN_DNSWL_NONE=-0.0001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001] autolearn=ham autolearn_force=no",False,0.4,False,0.49999999999999784
19,<ECF27DD5-F0B1-4752-8780-F8AB6995B465@xagsolutions.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, DKIM_SIGNED=0.1, DKIM_VALID=-0.1, HTML_MESSAGE=0.001, RCVD_IN_DNSWL_NONE=-0.0001, RCVD_IN_MSPIKE_H2=-0.001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001] autolearn=ham autolearn_force=no",False,0.4,False,0.49999999999999784
20,<5C8EFE4F-FE34-4667-9E36-221774A53180@xagsolutions.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, DKIM_SIGNED=0.1, DKIM_VALID=-0.1, HTML_MESSAGE=0.001, RCVD_IN_DNSWL_NONE=-0.0001, SPF_PASS=-0.001] autolearn=ham autolearn_force=no",False,0.4,False,0.49999999999999784
21,<157412766710.14098.9357789338082212767.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
22,<157422223042.5396.14578835966744779180.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
23,<CABL0ig5kOWOq4V8HRGqE7G_eZ1La2dBDaw9TuMFGFYoZD_h5zw@mail.gmail.com>,NO,-104.2,,"No, score=-104.2 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_HELO_NONE=0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=ham autolearn_force=no",False,-1.0,False,0.49999999999999784
24,<CABL0ig7ukaHg44Q-92GeNjnAhOa5tCM_83-x=2EwReYPQt=pYg@mail.gmail.com>,NO,-102.955,,"No, score=-102.955 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, NORMAL_HTTP_TO_IP=0.001, NUMERIC_HTTP_ADDR=1.242, RCVD_IN_DNSWL_MED=-2.3, SPF_HELO_NONE=0.001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001, USER_IN_WHITELIST=-100, WEIRD_PORT=0.001] autolearn=ham autolearn_force=no",False,-1.0,False,0.49999999999999784
25,<157429606230.1065.4996677740969197198.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
26,<157430000528.740.4797218562027225236.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
27,<157431551509.1036.6960357433396007311.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
28,<62FC67E3-AA3B-426D-8119-5E6C0C860914@amsl.com>,NO,-4.199,,"No, score=-4.199 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_HELO_NONE=0.001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001] autolearn=ham autolearn_force=no",False,-2.0,False,0.49999999999999784
29,<DE676A3E-EF7C-4C0D-AA0B-8D4FF954567A@amsl.com>,NO,-4.199,,"No, score=-4.199 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_HELO_NONE=0.001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001] autolearn=ham autolearn_force=no",False,-0.9,False,0.49999999999999784
30,<6DC99760-C2FE-4CD2-A545-9E7094EAD69D@xagsolutions.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, DKIM_SIGNED=0.1, DKIM_VALID=-0.1, HTML_MESSAGE=0.001, RCVD_IN_DNSWL_NONE=-0.0001, SPF_PASS=-0.001] autolearn=ham autolearn_force=no",False,0.4,False,0.49999999999999784
31,<157441446233.26630.16217244675613282946.idtracker@ietfa.amsl.com>,,,,,False,-0.9,False,0.49999999999999784
32,<3A31336A-A582-4615-A43B-51F9BEC0DFE7@xagsolutions.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, DKIM_SIGNED=0.1, DKIM_VALID=-0.1, HTML_MESSAGE=0.001, RCVD_IN_DNSWL_NONE=-0.0001, SPF_PASS=-0.001] autolearn=ham autolearn_force=no",False,0.4,False,0.49999999999999784
33,<EDA02B30-5CC4-4FA9-A3E4-2FC68D6B2A6E@amsl.com>,NO,-4.199,,"No, score=-4.199 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_HELO_NONE=0.001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001] autolearn=ham autolearn_force=no",False,-0.9,False,0.22737794128918348
34,<C5A62392-EE39-4280-B451-D5ACA8BC4E78@amsl.com>,NO,-4.199,,"No, score=-4.199 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_HELO_NONE=0.001, SPF_PASS=-0.001, URIBL_BLOCKED=0.001] autolearn=ham autolearn_force=no",False,-0.9,False,0.49999999999999784
