imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
1,<9209172039.AA23213@thumper.bellcore.com>,,,,,False,0.8,False,0.0001862689117572475
2,<9209172139.AA06679@xap.xyplex.com>,,,,,False,0.8,False,2.1022118022456297e-07
3,<9209181800.AA21905@thumper.bellcore.com>,,,,,False,0.8,False,0.0013008105566630823
4,<01GOXLBT321G8WWIUF@utkvx.utk.edu>,,,,,False,0.8,False,3.939957591166778e-08
5,<9209212253.AA01026@thumper.bellcore.com>,,,,,False,0.8,False,0.01576057795388543
6,<9209230411.AA18889@immer.synoptics.com>,,,,,False,-0.0,False,0.0003357626473751317
7,<23570.717229147@dbc.mtview.ca.us>,,,,,False,-0.0,False,4.10623096569857e-06
8,<9209222111.AA04352@backbay.wellfleet>,,,,,False,0.0,False,7.158826303961826e-09
9,<m0mXHaf-00016oC@simple.sat.tx.us>,,,,,False,0.8,False,1.2414164356001339e-12
10,<20219.717197356@dbc.mtview.ca.us>,,,,,False,-0.0,False,5.821074624793699e-09
11,<m0mXIru-00016oC@simple.sat.tx.us>,,,,,False,0.8,False,2.9189654402579964e-06
12,<20937.717201814@dbc.mtview.ca.us>,,,,,False,-0.0,False,8.537951831899826e-09
13,<0D15DDF1.eajiua@bir.bir.com>,,,,,False,-0.0,False,0.15960297761042466
14,<0D15DDF1.eakeji@bir.bir.com>,,,,,False,-0.0,False,0.49999999999999784
15,<0D15DDF1.eajes6@bir.bir.com>,,,,,False,-0.0,False,0.15960297761042466
16,<0D15DDF1.eajmme@bir.bir.com>,,,,,False,-0.0,False,0.15960297761042466
17,<0D15DDF1.ealmp1@bir.bir.com>,,,,,False,-0.0,True,0.9380562110437999
18,<9209240511.AA17743@wolf.cisco.com>,,,,,False,-0.0,False,8.461053781428244e-11
19,<9209231754.AA08197@saffron.acc.com>,,,,,False,-0.0,False,4.162576037547437e-05
20,<9209231823.AA01548@eco.twg.com>,,,,,False,-0.0,False,0.6894049033405798
21,<9209232031.AA27707@thumper.bellcore.com>,,,,,False,-0.0,True,0.9723828211043131
22,<9209232041.AA29320@thumper.bellcore.com>,,,,,False,-0.0,True,0.9525357324880311
23,<9209232217.AA09201@thumper.bellcore.com>,,,,,False,-0.0,False,0.5396150990477515
24,<9209232240.AA03021@mead.cisco.com>,,,,,False,-0.0,False,1.2216135780995216e-09
25,<0D15DDF1.ed83bg@bir.bir.com>,,,,,False,-0.0,False,0.49999999999999784
26,<920924.013633@3Mail.3Com.COM>,,,,,False,0.0,False,0.00040434387385746375
27,<920924.014747@3Mail.3Com.COM>,,,,,False,0.0,False,1.6921978570433495e-06
28,<9209241535.AA06701@thumper.bellcore.com>,,,,,False,-0.0,False,0.0029043724227657054
29,<m0mXvor-00016oC@simple.sat.tx.us>,,,,,False,0.8,False,3.906682344621451e-09
30,<9209242054.AA19591@xap.xyplex.com>,,,,,False,0.8,False,1.4924410462178188e-09
31,<9209251842.AA06295@mel-brooks.empirical.com>,,,,,False,-0.0,False,9.073523837430175e-06
32,<QekzzhW00WArNYE5F0@andrew.cmu.edu>,,,,,False,0.0,False,0.03481168340193519
33,<9209270643.AA11111@nms.netman>,,,,,False,-0.0,False,1.0515271834222225e-08
34,<9209270627.AA11082@nms.netman>,,,,,False,-0.0,False,9.550796192465527e-08
35,<Qekzezm00WArNYE4g2@andrew.cmu.edu>,,,,,False,0.0,False,0.49999999999999784
36,<m0mZ0ZX-00016oC@simple.sat.tx.us>,,,,,False,0.8,False,1.5103636344374555e-09
37,<7803.717742842@dbc.mtview.ca.us>,,,,,False,-0.0,True,0.9996040913423787
38,<7516.717741802@dbc.mtview.ca.us>,,,,,False,0.0,False,0.09410897405246947
39,<7753.717742641@dbc.mtview.ca.us>,,,,,False,0.0,False,0.010402666964297721
40,<7630.717742212@dbc.mtview.ca.us>,,,,,False,-0.0,False,0.01547025698410687
41,<9209290433.AA07358@mel-brooks.empirical.com>,,,,,False,-0.0,False,0.00024698759636400435
42,<7491.717741612@dbc.mtview.ca.us>,,,,,False,0.0,False,0.06804593961898989
43,<9209281548.AA02576@thumper.bellcore.com>,,,,,False,-0.0,False,0.00024698759636400435
44,<920928.093222@3Mail.3Com.COM>,,,,,False,0.0,False,0.0067342532694850766
45,<920928.102022@3Mail.3Com.COM>,,,,,False,0.0,False,0.039633391565664505
46,<920928.102050@3Mail.3Com.COM>,,,,,False,0.0,False,0.039633391565664505
47,<920928.110154@3Mail.3Com.COM>,,,,,False,0.0,False,0.039633391565664505
48,<920928.110213@3Mail.3Com.COM>,,,,,False,0.0,False,0.039633391565664505
49,<9209281834.AA17691@us1rmc.bb.dec.com>,,,,,False,0.8,True,0.9952710793923559
50,<9209281841.AA02146@walrus>,,,,,False,0.8,False,4.3059600411084236e-05
51,<9209281845.AA02157@walrus>,,,,,False,0.8,False,0.00011240882166159817
52,<9209281923.AA07105@mel-brooks.empirical.com>,,,,,False,-0.0,False,0.0002628989081914257
53,<9209281933.AA02174@walrus>,,,,,False,0.8,False,2.401841845653531e-06
54,<9209282022.AA20619@us1rmc.bb.dec.com>,,,,,False,0.8,False,2.488582178100486e-09
55,<9209282025.AA09479@terminus.cc.gatech.edu>,,,,,False,0.0,False,0.010800596171710936
56,<m0mZSNT-000180C@simple.sat.tx.us>,,,,,False,0.8,False,6.003153300541312e-09
57,<9209290056.AA07875@scooby>,,,,,False,-0.0,False,0.49999999999999784
58,<01GPC1ND6PFS8Y5X69@utkvx.utk.edu>,,,,,False,0.8,False,3.7370342549769194e-07
59,<9209290316.AA05210@seymour1.cs.utk.edu>,,,,,False,-0.0,False,0.008745408658558612
60,<m0mZXce-000180C@simple.sat.tx.us>,,,,,False,0.8,False,1.4354851521989739e-05
61,<9209290700.AA16269@nms.netman>,,,,,False,-0.0,True,0.9998119085668781
62,<9209290718.AA16304@nms.netman>,,,,,False,-0.0,False,0.1053235696446829
63,<920929.044343@3Mail.3Com.COM>,,,,,False,0.0,False,0.03907026076656878
64,<920929.041854@3Mail.3Com.COM>,,,,,False,0.0,False,0.49999999999999784
65,<01GPCQK7OKQE8ZEPMV@utkvx.utk.edu>,,,,,False,0.8,False,7.555843980161224e-05
66,<9209291434.AA16540@mailhost.canon.co.uk>,,,,,False,0.8,False,0.38068809097906503
67,<9209291506.AA02421@walrus>,,,,,False,0.8,False,3.119042890446405e-08
68,<m0mZjwa-000180C@simple.sat.tx.us>,,,,,False,0.8,False,1.9593924643381895e-10
69,<m0mZjpa-000180C@simple.sat.tx.us>,,,,,False,0.8,False,0.43549719355797617
70,<m0mZkTU-000180C@simple.sat.tx.us>,,,,,False,0.8,False,3.847347322508749e-06
71,<9209291706.AA13828@cj.sw.stratus.com>,,,,,False,0.8,False,5.5959712454455814e-05
72,<9209291742.AA09598@scooby>,,,,,False,-0.0,True,0.9958611724576399
73,<9209291908.AA27456@xap.xyplex.com>,,,,,False,0.8,False,0.04703512843931376
74,<9209291924.AA27928@xap.xyplex.com>,,,,,False,0.8,False,3.647099140524355e-06
75,<9209291913.AA07654@mel-brooks.empirical.com>,,,,,False,0.8,False,0.0013568927402369377
76,<9209291917.AA07664@mel-brooks.empirical.com>,,,,,False,0.8,False,0.1250619982835047
