imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
1,<8910132106.aa02019@NRI.nri.Reston.VA.US>,,,,,False,4.1,False,1.7652212661930344e-08
2,<8910140129.AA27081@xuucp.ch.apollo.com>,,,,,False,-0.0,False,0.6191380569758939
3,<8910141848.AA22468@rhyolite.wpd.sgi.com>,,,,,False,0.8,False,0.00024698759636400435
4,<8910141830.AA22426@rhyolite.wpd.sgi.com>,,,,,False,0.8,False,0.49999999999999784
5,<89/10/15,,,,,False,3.4,False,0.49999999999999784
6,<8910161746.AA07220@xuucp.ch.apollo.com>,,,,,False,-0.0,False,7.588694263479468e-11
7,<8910181600.AA20975@xuucp.ch.apollo.com>,,,,,False,-0.0,False,6.402528472266275e-11
8,<8910181712.AA21477@xuucp.ch.apollo.com>,,,,,False,-0.0,False,3.7580504440233546e-10
9,<8910192006.AA04004@rhyolite.wpd.sgi.com>,,,,,False,0.8,False,1.997619303760013e-05
10,<8910192155.AA04447@rhyolite.wpd.sgi.com>,,,,,False,0.8,False,0.49999999999999784
11,<8910251818.aa00646@NRI.NRI.Reston.VA.US>,,,,,False,4.1,False,7.050077215045731e-08
12,<89/10/29,,,,,False,3.4,False,0.6331457790734094
13,<8910301914.AA12182@rhyolite.wpd.sgi.com>,,,,,False,-0.0,False,0.44293156014306095
14,<8911010114.AA23119@rhyolite.wpd.sgi.com>,,,,,False,-0.0,False,0.07148931722629788
15,<8911010120.AA23141@rhyolite.wpd.sgi.com>,,,,,False,-0.0,False,0.019002170289722804
16,<8911021627.AA29966@abyss.zk3.dec.com>,,,,,False,2.4,False,2.0873411708444067e-06
17,<8911070059.AA08217@merit.edu>,,,,,False,1.6,False,3.295129707119067e-17
18,<5231209@um.cc.umich.edu>,,,,,False,0.8,False,4.895254567191005e-15
19,<8911271455.AA02357@merit.edu>,,,,,False,-0.0,False,3.37893954123205e-14
20,<8911290221.AA24517@merit.edu>,,,,,False,-0.0,False,2.0272477015794077e-16
21,<8912060124.AA23694@merit.edu>,,,,,False,-0.0,False,7.874204939230468e-08
22,<8912190005.AA12214@merit.edu>,,,,,False,4.1,False,9.76707629162785e-09
23,<9001201753.AA07047@merit.edu>,,,,,False,-0.0,False,3.10643581665693e-12
24,<9001201905.AA07546@merit.edu>,,,,,False,-0.0,False,1.2657085634802903e-12
25,<9001201911.AA07585@merit.edu>,,,,,False,-0.0,False,9.917337106208812e-16
26,<9001202038.AA08759@merit.edu>,,,,,False,-0.0,False,8.713140791157369e-16
27,<90/01/29,,,,,False,3.4,False,5.107492040816255e-13
28,<90/01/29,,,,,False,3.4,False,0.49999999999999784
29,<9001311338.AA16483@merit.edu>,,,,,False,4.1,False,7.098581614781708e-07
30,<9001302032.AA14150@rhyolite.wpd.sgi.com>,,,,,False,-0.0,False,0.49999999999999784
31,<9001310550.AA12506@merit.edu>,,,,,False,-0.0,False,4.9691172323547794e-17
32,<9002010443.AA21872@rhyolite.wpd.sgi.com>,,,,,False,-0.0,False,0.49999999999999784
33,<9002020327.AA08966@merit.edu>,,,,,False,1.8,False,0.5074215987888699
34,<9002020402.AA09364@merit.edu>,,,,,False,-0.0,False,4.370426923206317e-08
35,<90/02/01,,,,,False,3.4,False,2.4975572580462065e-12
36,<90/02/02,,,,,False,3.4,False,2.758261228470724e-17
37,<90/02/02,,,,,False,3.4,False,0.006803068167124697
38,<9002020540.AA10657@merit.edu>,,,,,False,-0.0,False,9.515472956724053e-19
39,<9002021838.AA00590@rhyolite.wpd.sgi.com>,,,,,False,-0.0,False,1.3246112991017083e-08
